#part 	tau 	tpccorr
0	16	0.203028
0	17	0.18917
0	18	0.175656
0	19	0.16302
0	20	0.149477
0	21	0.136347
0	22	0.126561
0	23	0.115074
0	24	0.104709
0	25	0.0931872
0	26	0.0809441
0	27	0.0671025
0	28	0.0546387
0	29	0.0446806
0	30	0.0369171
0	31	0.0253653
0	32	0.0143777
0	33	0.000436946
0	34	-0.0159429
0	35	-0.0345688
0	36	-0.0546959
0	37	-0.0720876
0	38	-0.0888086
0	39	-0.109974
0	40	-0.133564
0	41	-0.155973
0	42	-0.178033
0	43	-0.198135
0	44	-0.217357
0	45	-0.231757
0	46	-0.243063
0	47	-0.254968
0	48	-0.264017
0	49	-0.272274
0	50	-0.2797
0	51	-0.285473
0	52	-0.291215
0	53	-0.295501
0	54	-0.294966
0	55	-0.29616
0	56	-0.299541
0	57	-0.302727
0	58	-0.309977
0	59	-0.316204
0	60	-0.31913
0	61	-0.321566
0	62	-0.32225
0	63	-0.321936
0	0	0.504814
0	1	0.491459
0	2	0.477948
0	3	0.461637
0	4	0.443842
0	5	0.42279
0	6	0.401719
0	7	0.380363
0	8	0.355969
0	9	0.331227
0	10	0.304279
0	11	0.276559
0	12	0.25275
0	13	0.22686
0	14	0.202589
0	15	0.180946
0	16	0.162038
0	17	0.143566
0	18	0.128069
0	19	0.115121
0	20	0.103686
0	21	0.0974562
0	22	0.0903715
0	23	0.081106
0	24	0.072668
0	25	0.0647714
0	26	0.0564742
0	27	0.0467195
0	28	0.0393547
0	29	0.0300679
0	30	0.0226643
0	31	0.0135167
0	32	0.00496816
0	33	-0.00294006
0	34	-0.01158
0	35	-0.0244494
0	36	-0.038529
0	37	-0.0535034
0	38	-0.071794
0	39	-0.0917755
0	40	-0.111537
0	41	-0.129215
0	42	-0.146996
0	43	-0.162087
0	44	-0.178417
0	45	-0.196147
0	46	-0.214878
0	47	-0.232291
0	48	-0.248859
0	49	-0.263033
0	50	-0.277805
0	51	-0.288486
0	52	-0.299346
0	53	-0.304924
0	54	-0.312171
0	55	-0.315834
0	56	-0.31881
0	57	-0.320879
0	58	-0.322483
0	59	-0.323631
0	60	-0.323886
0	61	-0.324643
0	62	-0.32835
0	63	-0.330762
0	0	0.294531
0	1	0.281318
0	2	0.269703
0	3	0.256729
0	4	0.244816
0	5	0.229771
0	6	0.218346
0	7	0.204327
0	8	0.187413
0	9	0.170963
0	10	0.154854
0	11	0.139619
0	12	0.123861
0	13	0.109164
0	14	0.0933505
0	15	0.0781104
0	16	0.0629818
0	17	0.0502538
0	18	0.0392004
0	19	0.0317513
0	20	0.0255997
0	21	0.0180864
0	22	0.00949311
0	23	0.00344187
0	24	-0.00187309
0	25	-0.0052479
0	26	-0.00538953
0	27	-0.00556028
0	28	-0.00899479
0	29	-0.0141961
0	30	-0.0192312
0	31	-0.0215739
0	32	-0.0224579
0	33	-0.0250577
0	34	-0.0286897
0	35	-0.0337159
0	36	-0.0390071
0	37	-0.04628
0	38	-0.0479298
0	39	-0.0494228
0	40	-0.0558744
0	41	-0.0624182
0	42	-0.0706113
0	43	-0.078994
0	44	-0.0867859
0	45	-0.0895941
0	46	-0.0944952
0	47	-0.0981151
0	48	-0.105342
0	49	-0.110518
0	50	-0.114875
0	51	-0.117085
0	52	-0.121629
0	53	-0.122406
0	54	-0.124287
0	55	-0.127737
0	56	-0.131866
0	57	-0.135511
0	58	-0.137979
0	59	-0.138464
0	60	-0.137214
0	61	-0.140303
0	62	-0.145038
0	63	-0.151587
0	0	0.304034
0	1	0.293627
0	2	0.283087
0	3	0.273412
0	4	0.263593
0	5	0.253318
0	6	0.240769
0	7	0.227117
0	8	0.214642
0	9	0.20561
0	10	0.19775
0	11	0.188957
0	12	0.179235
0	13	0.169232
0	14	0.158683
0	15	0.149491
0	16	0.13838
0	17	0.12447
0	18	0.110174
0	19	0.0976999
0	20	0.0835808
0	21	0.0704029
0	22	0.0574827
0	23	0.0450011
0	24	0.0327417
0	25	0.01994
0	26	0.00852276
0	27	-0.00214013
0	28	-0.00990071
0	29	-0.0175829
0	30	-0.026476
0	31	-0.0328607
0	32	-0.0395084
0	33	-0.0459454
0	34	-0.0492233
0	35	-0.0547976
0	36	-0.061364
0	37	-0.0687203
0	38	-0.0748722
0	39	-0.0802443
0	40	-0.0888247
0	41	-0.0970913
0	42	-0.104524
0	43	-0.111717
0	44	-0.117127
0	45	-0.124681
0	46	-0.13359
0	47	-0.138507
0	48	-0.141884
0	49	-0.143978
0	50	-0.147169
0	51	-0.151329
0	52	-0.156722
0	53	-0.160659
0	54	-0.162563
0	55	-0.164315
0	56	-0.1693
0	57	-0.174267
0	58	-0.178965
0	59	-0.182591
0	60	-0.182108
0	61	-0.182992
0	62	-0.1829
0	63	-0.184774
0	0	0.149293
0	1	0.139297
0	2	0.130734
0	3	0.12426
0	4	0.117303
0	5	0.110187
0	6	0.105327
0	7	0.0985513
0	8	0.0901486
0	9	0.0810169
0	10	0.0743956
0	11	0.0686875
0	12	0.0632838
0	13	0.0550876
0	14	0.0456325
0	15	0.0340592
0	16	0.0248204
0	17	0.0197636
0	18	0.0137589
0	19	0.00600401
0	20	-2.9029e-05
0	21	-0.00838551
0	22	-0.015835
0	23	-0.0194495
0	24	-0.0195722
0	25	-0.018595
0	26	-0.0199335
0	27	-0.023442
0	28	-0.0261012
0	29	-0.0271016
0	30	-0.0274532
0	31	-0.0289061
0	32	-0.0296275
0	33	-0.0327033
0	34	-0.0370018
0	35	-0.0381676
0	36	-0.03562
0	37	-0.0315019
0	38	-0.028521
0	39	-0.0264552
0	40	-0.026531
0	41	-0.0273578
0	42	-0.0266584
0	43	-0.0254118
0	44	-0.025591
0	45	-0.0267263
0	46	-0.028237
0	47	-0.0314233
0	48	-0.0334357
0	49	-0.032609
0	50	-0.0330919
0	51	-0.0346952
0	52	-0.0384659
0	53	-0.0421591
0	54	-0.0456448
0	55	-0.0490349
0	56	-0.0484272
0	57	-0.0466556
0	58	-0.0491259
0	59	-0.0513225
0	60	-0.0547311
0	61	-0.0569959
0	62	-0.0591816
0	63	-0.0587997
0	0	0.148315
0	1	0.134504
0	2	0.123586
0	3	0.112071
0	4	0.0983944
0	5	0.0838022
0	6	0.0711766
0	7	0.0588035
0	8	0.0464844
0	9	0.0372595
0	10	0.0286862
0	11	0.0199538
0	12	0.0136725
0	13	0.009255
0	14	0.00489293
0	15	0.00416524
0	16	-0.000577778
0	17	-0.00307185
0	18	-0.00518064
0	19	-0.00807389
0	20	-0.0081183
0	21	-0.00626218
0	22	-0.00484095
0	23	-0.00464646
0	24	-0.00315402
0	25	-0.00244089
0	26	-0.00509337
0	27	-0.00698534
0	28	-0.0070038
0	29	-0.00978001
0	30	-0.0107628
0	31	-0.0126993
0	32	-0.014223
0	33	-0.014107
0	34	-0.0145351
0	35	-0.0122497
0	36	-0.012799
0	37	-0.0079647
0	38	-0.00535261
0	39	-0.00310257
0	40	-0.00214977
0	41	-0.00111577
0	42	-0.00208119
0	43	-0.00553851
0	44	-0.0131886
0	45	-0.0202551
0	46	-0.030921
0	47	-0.0398871
0	48	-0.0447692
0	49	-0.0521355
0	50	-0.0546657
0	51	-0.0567521
0	52	-0.0542706
0	53	-0.0553409
0	54	-0.0519892
0	55	-0.0452258
0	56	-0.0419199
0	57	-0.0380368
0	58	-0.0319558
0	59	-0.0271177
0	60	-0.0216671
0	61	-0.0157263
0	62	-0.0140447
0	63	-0.0116053
0	0	0.146135
0	1	0.134787
0	2	0.122644
0	3	0.111038
0	4	0.102578
0	5	0.0951293
0	6	0.0885378
0	7	0.0852155
0	8	0.0811246
0	9	0.0763155
0	10	0.069333
0	11	0.0635068
0	12	0.0565627
0	13	0.0507737
0	14	0.044003
0	15	0.0397763
0	16	0.0375091
0	17	0.0357663
0	18	0.032132
0	19	0.0300923
0	20	0.0295642
0	21	0.0311592
0	22	0.0307063
0	23	0.028557
0	24	0.0249719
0	25	0.0211113
0	26	0.0198444
0	27	0.0145921
0	28	0.0106372
0	29	0.00773512
0	30	0.00528777
0	31	0.00184484
0	32	-0.000419822
0	33	-0.00138761
0	34	-0.0021206
0	35	-0.00144517
0	36	-0.00345371
0	37	-0.00818034
0	38	-0.0140369
0	39	-0.0184918
0	40	-0.0225126
0	41	-0.0271947
0	42	-0.0302383
0	43	-0.0327604
0	44	-0.0389568
0	45	-0.0464623
0	46	-0.0541828
0	47	-0.060415
0	48	-0.0653074
0	49	-0.0696507
0	50	-0.0718659
0	51	-0.0725451
0	52	-0.0728481
0	53	-0.0752189
0	54	-0.0795649
0	55	-0.0826507
0	56	-0.0841757
0	57	-0.0862525
0	58	-0.0864739
0	59	-0.0852435
0	60	-0.0845193
0	61	-0.0822365
0	62	-0.0794029
0	63	-0.077322
0	0	0.118143
0	1	0.107598
0	2	0.0999146
0	3	0.0930462
0	4	0.0872668
0	5	0.0844139
0	6	0.0813551
0	7	0.0801869
0	8	0.0803554
0	9	0.0767559
0	10	0.0719183
0	11	0.0680301
0	12	0.0635464
0	13	0.0593148
0	14	0.0551676
0	15	0.0517306
0	16	0.0516341
0	17	0.0495942
0	18	0.0449371
0	19	0.0398702
0	20	0.0350509
0	21	0.0319908
0	22	0.0293494
0	23	0.0255832
0	24	0.0224526
0	25	0.0200557
0	26	0.0192571
0	27	0.0183102
0	28	0.016753
0	29	0.0132217
0	30	0.00840333
0	31	0.00345742
0	32	-0.00187562
0	33	-0.00517541
0	34	-0.00761323
0	35	-0.0102112
0	36	-0.0121468
0	37	-0.0181542
0	38	-0.0219629
0	39	-0.0230461
0	40	-0.0272464
0	41	-0.0306645
0	42	-0.0349767
0	43	-0.0395203
0	44	-0.043346
0	45	-0.0482316
0	46	-0.0540187
0	47	-0.0557136
0	48	-0.0575554
0	49	-0.0574133
0	50	-0.0594211
0	51	-0.0631971
0	52	-0.0674563
0	53	-0.0722716
0	54	-0.0784955
0	55	-0.0822258
0	56	-0.0815686
0	57	-0.0805265
0	58	-0.078964
0	59	-0.0786025
0	60	-0.0778773
0	61	-0.0781436
0	62	-0.0796794
0	63	-0.0811451
0	0	0.124953
0	1	0.112426
0	2	0.102614
0	3	0.0926397
0	4	0.0839046
0	5	0.0741096
0	6	0.0628299
0	7	0.0495624
0	8	0.041058
0	9	0.0322581
0	10	0.0293891
0	11	0.0252119
0	12	0.0216641
0	13	0.0196344
0	14	0.0210834
0	15	0.019516
0	16	0.0219431
0	17	0.0239936
0	18	0.0239165
0	19	0.0221684
0	20	0.020265
0	21	0.0186541
0	22	0.0211587
0	23	0.0178702
0	24	0.0184931
0	25	0.0145652
0	26	0.0127617
0	27	0.0127213
0	28	0.0107328
0	29	0.00597972
0	30	0.00270015
0	31	-0.000711667
0	32	-0.00364014
0	33	-0.00686841
0	34	-0.0104328
0	35	-0.0118589
0	36	-0.0117204
0	37	-0.015934
0	38	-0.0149282
0	39	-0.0131855
0	40	-0.0136392
0	41	-0.0153452
0	42	-0.0193332
0	43	-0.0224799
0	44	-0.0254172
0	45	-0.0307735
0	46	-0.03487
0	47	-0.0444309
0	48	-0.0515113
0	49	-0.0552923
0	50	-0.0582264
0	51	-0.0604765
0	52	-0.0619786
0	53	-0.0594067
0	54	-0.0571648
0	55	-0.053398
0	56	-0.0500164
0	57	-0.0474717
0	58	-0.0452341
0	59	-0.0435251
0	60	-0.0395901
0	61	-0.0375476
0	62	-0.0351414
0	63	-0.0317079
0	0	0.0649217
0	1	0.0542934
0	2	0.0437208
0	3	0.0367133
0	4	0.0312833
0	5	0.0269973
0	6	0.0201148
0	7	0.0146426
0	8	0.0105059
0	9	0.00815302
0	10	0.00590839
0	11	0.00235148
0	12	0.0013749
0	13	0.00127098
0	14	0.000284628
0	15	-0.00134782
0	16	-0.00105322
0	17	-0.00308
0	18	-0.00317127
0	19	-0.0018036
0	20	-0.00128184
0	21	0.000454154
0	22	0.00197882
0	23	0.00532369
0	24	0.00381247
0	25	0.00124553
0	26	0.00109049
0	27	-0.000637131
0	28	0.000153407
0	29	-0.00129013
0	30	-0.00435435
0	31	-0.00567243
0	32	-0.00484461
0	33	-0.00342901
0	34	-0.00341307
0	35	-0.00195537
0	36	-0.000380453
0	37	0.000793064
0	38	-7.7539e-05
0	39	-0.00172108
0	40	-0.00308046
0	41	-0.00473313
0	42	-0.00567509
0	43	-0.00590206
0	44	-0.00563206
0	45	-0.0075635
0	46	-0.0088764
0	47	-0.0109621
0	48	-0.0106174
0	49	-0.0064668
0	50	-0.00522295
0	51	-0.00402605
0	52	-0.00568527
0	53	-0.00616029
0	54	-0.00766091
0	55	-0.00967051
0	56	-0.0114496
0	57	-0.0152607
0	58	-0.0167129
0	59	-0.0177305
0	60	-0.0192445
0	61	-0.0204979
0	62	-0.0222375
0	63	-0.0225893
0	0	0.130633
0	1	0.11881
0	2	0.108428
0	3	0.0971694
0	4	0.0844512
0	5	0.0710248
0	6	0.0617348
0	7	0.0556264
0	8	0.0509182
0	9	0.0493255
0	10	0.044936
0	11	0.0422585
0	12	0.0392726
0	13	0.0345905
0	14	0.0289804
0	15	0.0258754
0	16	0.0215292
0	17	0.019164
0	18	0.0194148
0	19	0.0191044
0	20	0.0196896
0	21	0.0193434
0	22	0.0178983
0	23	0.0154359
0	24	0.0136152
0	25	0.0141174
0	26	0.0142021
0	27	0.0165367
0	28	0.0159004
0	29	0.0150228
0	30	0.0128029
0	31	0.00912798
0	32	0.0079584
0	33	0.0059305
0	34	0.00431831
0	35	0.00373947
0	36	0.00493125
0	37	0.00547295
0	38	0.0035235
0	39	0.000920842
0	40	-0.00549422
0	41	-0.0131838
0	42	-0.0231227
0	43	-0.0336704
0	44	-0.0411017
0	45	-0.0456662
0	46	-0.04943
0	47	-0.0500697
0	48	-0.0513182
0	49	-0.0514583
0	50	-0.0531575
0	51	-0.0561953
0	52	-0.0607635
0	53	-0.0623327
0	54	-0.0621188
0	55	-0.0630225
0	56	-0.063541
0	57	-0.0615439
0	58	-0.0591782
0	59	-0.0595591
0	60	-0.0630008
0	61	-0.0669681
0	62	-0.0696354
0	63	-0.0750562
0	0	0.16195
0	1	0.149481
0	2	0.140559
0	3	0.129464
0	4	0.116704
0	5	0.107737
0	6	0.0993163
0	7	0.0921187
0	8	0.0852518
0	9	0.0808502
0	10	0.0775757
0	11	0.0735072
0	12	0.0728594
0	13	0.0702953
0	14	0.0673184
0	15	0.0648542
0	16	0.0583191
0	17	0.0539042
0	18	0.049065
0	19	0.0457785
0	20	0.0439882
0	21	0.0393856
0	22	0.0387053
0	23	0.0372479
0	24	0.0357565
0	25	0.0352285
0	26	0.0302052
0	27	0.0236999
0	28	0.0164963
0	29	0.00602093
0	30	-0.00345814
0	31	-0.0112704
0	32	-0.0214939
0	33	-0.0311649
0	34	-0.0398047
0	35	-0.0474506
0	36	-0.0538271
0	37	-0.0550145
0	38	-0.057373
0	39	-0.060097
0	40	-0.0608174
0	41	-0.0638719
0	42	-0.0677628
0	43	-0.0670867
0	44	-0.0664803
0	45	-0.0622323
0	46	-0.0596776
0	47	-0.0548064
0	48	-0.0518304
0	49	-0.051182
0	50	-0.0488183
0	51	-0.0490882
0	52	-0.0509635
0	53	-0.0531122
0	54	-0.0578693
0	55	-0.0646864
0	56	-0.068839
0	57	-0.075779
0	58	-0.0832703
0	59	-0.0874943
0	60	-0.0879316
0	61	-0.0892085
0	62	-0.0883755
0	63	-0.0864118
0	0	0.147698
0	1	0.136613
0	2	0.127112
0	3	0.115746
0	4	0.105617
0	5	0.0971105
0	6	0.0940605
0	7	0.0906561
0	8	0.0884899
0	9	0.086321
0	10	0.0840632
0	11	0.0802863
0	12	0.075577
0	13	0.0704019
0	14	0.0641003
0	15	0.0572234
0	16	0.050505
0	17	0.0410221
0	18	0.0341098
0	19	0.0283772
0	20	0.024484
0	21	0.0223569
0	22	0.0194537
0	23	0.0144354
0	24	0.00666137
0	25	-0.0011375
0	26	-0.0102014
0	27	-0.0192369
0	28	-0.026529
0	29	-0.0313101
0	30	-0.035527
0	31	-0.0377938
0	32	-0.0390145
0	33	-0.0403401
0	34	-0.0419382
0	35	-0.0432036
0	36	-0.0452435
0	37	-0.0465759
0	38	-0.0480888
0	39	-0.0482227
0	40	-0.0486639
0	41	-0.0488238
0	42	-0.0497174
0	43	-0.0497384
0	44	-0.0496113
0	45	-0.048563
0	46	-0.048639
0	47	-0.0485741
0	48	-0.0495974
0	49	-0.0505571
0	50	-0.0520799
0	51	-0.0491461
0	52	-0.0485534
0	53	-0.047708
0	54	-0.0481316
0	55	-0.0489999
0	56	-0.0508577
0	57	-0.0502759
0	58	-0.0492632
0	59	-0.0468872
0	60	-0.0443466
0	61	-0.0432298
0	62	-0.0418982
0	63	-0.0406284
0	0	0.182161
0	1	0.168235
0	2	0.156894
0	3	0.145558
0	4	0.135707
0	5	0.124112
0	6	0.113741
0	7	0.10375
0	8	0.0949084
0	9	0.0836605
0	10	0.0772309
0	11	0.0685504
0	12	0.0626039
0	13	0.0573432
0	14	0.0549426
0	15	0.0551481
0	16	0.053647
0	17	0.0517642
0	18	0.0490532
0	19	0.0434138
0	20	0.0397429
0	21	0.0353454
0	22	0.0303038
0	23	0.0254257
0	24	0.0201112
0	25	0.012328
0	26	0.00533752
0	27	-0.00283463
0	28	-0.00792703
0	29	-0.014405
0	30	-0.0183626
0	31	-0.0224565
0	32	-0.024443
0	33	-0.0279843
0	34	-0.0329765
0	35	-0.0396614
0	36	-0.0457802
0	37	-0.0534607
0	38	-0.0565276
0	39	-0.0593464
0	40	-0.0642454
0	41	-0.0710057
0	42	-0.0748656
0	43	-0.0751779
0	44	-0.0749994
0	45	-0.0765961
0	46	-0.0769206
0	47	-0.0770369
0	48	-0.0727366
0	49	-0.0651734
0	50	-0.0600464
0	51	-0.0566158
0	52	-0.0538458
0	53	-0.0515139
0	54	-0.0492003
0	55	-0.0503263
0	56	-0.0507588
0	57	-0.0524567
0	58	-0.0546998
0	59	-0.0560447
0	60	-0.0607825
0	61	-0.062367
0	62	-0.065653
0	63	-0.0674151
0	0	0.138264
0	1	0.12899
0	2	0.121325
0	3	0.115243
0	4	0.110114
0	5	0.102989
0	6	0.0969432
0	7	0.0928271
0	8	0.0862665
0	9	0.0814238
0	10	0.0780965
0	11	0.0785329
0	12	0.0768483
0	13	0.0742541
0	14	0.0732212
0	15	0.0703132
0	16	0.0683138
0	17	0.0635764
0	18	0.0581966
0	19	0.0504734
0	20	0.0428766
0	21	0.0357835
0	22	0.0299845
0	23	0.0241627
0	24	0.018235
0	25	0.0136688
0	26	0.00840157
0	27	0.00208135
0	28	-0.00199077
0	29	-0.00500491
0	30	-0.0106929
0	31	-0.0174132
0	32	-0.020779
0	33	-0.0235272
0	34	-0.0281753
0	35	-0.0322397
0	36	-0.0347935
0	37	-0.0381438
0	38	-0.0427504
0	39	-0.0460928
0	40	-0.0473633
0	41	-0.0491822
0	42	-0.0518044
0	43	-0.0547055
0	44	-0.0582413
0	45	-0.0612741
0	46	-0.0630788
0	47	-0.0646308
0	48	-0.0649799
0	49	-0.0664415
0	50	-0.0652848
0	51	-0.0645479
0	52	-0.0622871
0	53	-0.061034
0	54	-0.0615106
0	55	-0.0613482
0	56	-0.0646327
0	57	-0.066715
0	58	-0.067419
0	59	-0.0690236
0	60	-0.0730065
0	61	-0.0757349
0	62	-0.0758128
0	63	-0.0803156
0	0	0.217474
0	1	0.205622
0	2	0.19254
0	3	0.179281
0	4	0.164405
0	5	0.148384
0	6	0.135037
0	7	0.125192
0	8	0.115801
0	9	0.106818
0	10	0.100321
0	11	0.0934077
0	12	0.0868832
0	13	0.0835093
0	14	0.0819772
0	15	0.0789589
0	16	0.0739815
0	17	0.0697261
0	18	0.0638083
0	19	0.0572845
0	20	0.0488173
0	21	0.0408481
0	22	0.0354598
0	23	0.0271141
0	24	0.0174873
0	25	0.00806653
0	26	-0.000943409
0	27	-0.0112352
0	28	-0.0221016
0	29	-0.0298053
0	30	-0.0366584
0	31	-0.0424581
0	32	-0.0434996
0	33	-0.0437178
0	34	-0.0478525
0	35	-0.0516405
0	36	-0.0538872
0	37	-0.0587892
0	38	-0.0651632
0	39	-0.0707591
0	40	-0.0750775
0	41	-0.0787827
0	42	-0.0836227
0	43	-0.0861008
0	44	-0.0877915
0	45	-0.0888576
0	46	-0.0881907
0	47	-0.0862047
0	48	-0.0803346
0	49	-0.0747727
0	50	-0.067503
0	51	-0.061253
0	52	-0.0569626
0	53	-0.0570984
0	54	-0.0589792
0	55	-0.0617335
0	56	-0.065939
0	57	-0.0717302
0	58	-0.0735321
0	59	-0.076616
0	60	-0.0801215
0	61	-0.0845278
0	62	-0.0871972
0	63	-0.0908184
0	0	0.198699
0	1	0.187323
0	2	0.175435
0	3	0.167002
0	4	0.158039
0	5	0.146002
0	6	0.133407
0	7	0.121398
0	8	0.110512
0	9	0.0973868
0	10	0.0840866
0	11	0.0750402
0	12	0.0710985
0	13	0.0683286
0	14	0.0644965
0	15	0.0578698
0	16	0.0517587
0	17	0.0454493
0	18	0.0398591
0	19	0.0338651
0	20	0.0276326
0	21	0.021017
0	22	0.013247
0	23	0.0034754
0	24	-0.00642614
0	25	-0.0151102
0	26	-0.023211
0	27	-0.0296856
0	28	-0.0347897
0	29	-0.0404268
0	30	-0.0477422
0	31	-0.0535279
0	32	-0.0570722
0	33	-0.0615535
0	34	-0.0643919
0	35	-0.0667582
0	36	-0.070215
0	37	-0.0752537
0	38	-0.0797993
0	39	-0.0810696
0	40	-0.0807597
0	41	-0.0825909
0	42	-0.082483
0	43	-0.0794056
0	44	-0.0756597
0	45	-0.0742561
0	46	-0.0714384
0	47	-0.063512
0	48	-0.0548565
0	49	-0.0479992
0	50	-0.0435861
0	51	-0.0364816
0	52	-0.0305583
0	53	-0.0279369
0	54	-0.0263974
0	55	-0.0262774
0	56	-0.0257532
0	57	-0.0262914
0	58	-0.0308941
0	59	-0.0379225
0	60	-0.0441191
0	61	-0.047339
0	62	-0.0502895
0	63	-0.0521939
0	0	0.18904
0	1	0.176644
0	2	0.165587
0	3	0.152902
0	4	0.140117
0	5	0.128767
0	6	0.118311
0	7	0.105651
0	8	0.0972114
0	9	0.0898849
0	10	0.0831956
0	11	0.0804784
0	12	0.0748872
0	13	0.0693131
0	14	0.0630342
0	15	0.0575424
0	16	0.0494859
0	17	0.0440907
0	18	0.0359437
0	19	0.0289893
0	20	0.019439
0	21	0.00993035
0	22	-0.00048666
0	23	-0.0114556
0	24	-0.0207319
0	25	-0.029761
0	26	-0.0369704
0	27	-0.043642
0	28	-0.0498526
0	29	-0.0546356
0	30	-0.0576284
0	31	-0.0610845
0	32	-0.0636299
0	33	-0.0667747
0	34	-0.0689494
0	35	-0.0689275
0	36	-0.0658215
0	37	-0.0657412
0	38	-0.0655868
0	39	-0.065513
0	40	-0.0636397
0	41	-0.0630196
0	42	-0.0635806
0	43	-0.0641062
0	44	-0.0651661
0	45	-0.065499
0	46	-0.0626969
0	47	-0.0613201
0	48	-0.0574082
0	49	-0.0503305
0	50	-0.046503
0	51	-0.0399162
0	52	-0.0366125
0	53	-0.0312609
0	54	-0.0256459
0	55	-0.0193845
0	56	-0.0180595
0	57	-0.0171651
0	58	-0.0185429
0	59	-0.0198712
0	60	-0.0197344
0	61	-0.0215352
0	62	-0.022068
0	63	-0.0234855
0	0	0.14091
0	1	0.129682
0	2	0.119299
0	3	0.110177
0	4	0.100783
0	5	0.0915477
0	6	0.0833931
0	7	0.075454
0	8	0.0711909
0	9	0.0665213
0	10	0.0586112
0	11	0.0510469
0	12	0.0444672
0	13	0.0373049
0	14	0.032231
0	15	0.0254523
0	16	0.0173702
0	17	0.0109161
0	18	0.00369622
0	19	-0.00544588
0	20	-0.0146798
0	21	-0.0259326
0	22	-0.0362464
0	23	-0.0433304
0	24	-0.0493473
0	25	-0.0537768
0	26	-0.0574794
0	27	-0.0613887
0	28	-0.0642514
0	29	-0.0649498
0	30	-0.0682628
0	31	-0.0710796
0	32	-0.0707449
0	33	-0.0714961
0	34	-0.0729205
0	35	-0.0755782
0	36	-0.0768346
0	37	-0.0760601
0	38	-0.0770758
0	39	-0.0727267
0	40	-0.0675196
0	41	-0.0612468
0	42	-0.0555993
0	43	-0.0502505
0	44	-0.0434217
0	45	-0.0349051
0	46	-0.0284883
0	47	-0.0215849
0	48	-0.0138163
0	49	-0.00779433
0	50	-0.00213213
0	51	0.00335186
0	52	0.00833384
0	53	0.0145684
0	54	0.0213941
0	55	0.0244438
0	56	0.0265431
0	57	0.0319758
0	58	0.0354641
0	59	0.0394177
0	60	0.0409492
0	61	0.0421685
0	62	0.0443321
0	63	0.0427893
0	0	0.108374
0	1	0.0952618
0	2	0.0853429
0	3	0.0775185
0	4	0.067332
0	5	0.0590058
0	6	0.0540146
0	7	0.0447236
0	8	0.0395186
0	9	0.0371489
0	10	0.0321411
0	11	0.0278826
0	12	0.024612
0	13	0.0229887
0	14	0.0240057
0	15	0.027302
0	16	0.0248308
0	17	0.0248654
0	18	0.0252834
0	19	0.0228691
0	20	0.0206463
0	21	0.0168064
0	22	0.010929
0	23	0.0073176
0	24	0.00158221
0	25	-0.0072821
0	26	-0.0152042
0	27	-0.021178
0	28	-0.0267783
0	29	-0.0297305
0	30	-0.031913
0	31	-0.0326452
0	32	-0.0350124
0	33	-0.0348793
0	34	-0.0360517
0	35	-0.0368682
0	36	-0.0387399
0	37	-0.0376076
0	38	-0.0346049
0	39	-0.0302903
0	40	-0.0237686
0	41	-0.0196706
0	42	-0.0183112
0	43	-0.016433
0	44	-0.0176555
0	45	-0.0205525
0	46	-0.0206793
0	47	-0.0233588
0	48	-0.0255662
0	49	-0.0259391
0	50	-0.028461
0	51	-0.0306431
0	52	-0.0313565
0	53	-0.0328979
0	54	-0.0310242
0	55	-0.027829
0	56	-0.0268727
0	57	-0.0233047
0	58	-0.0172198
0	59	-0.0142033
0	60	-0.0100356
0	61	-0.0030718
0	62	0.000624693
0	63	0.00441869
0	0	0.191256
0	1	0.17869
0	2	0.164794
0	3	0.150429
0	4	0.138191
0	5	0.123935
0	6	0.10969
0	7	0.0937649
0	8	0.079731
0	9	0.066184
0	10	0.0559581
0	11	0.0467447
0	12	0.0375079
0	13	0.0257078
0	14	0.0151202
0	15	0.00347315
0	16	-0.00643176
0	17	-0.0136975
0	18	-0.0222391
0	19	-0.0325274
0	20	-0.0408734
0	21	-0.0482986
0	22	-0.0529141
0	23	-0.0609663
0	24	-0.0692117
0	25	-0.0781711
0	26	-0.0844966
0	27	-0.0895922
0	28	-0.0904448
0	29	-0.0912047
0	30	-0.0893054
0	31	-0.0847327
0	32	-0.0761211
0	33	-0.0666626
0	34	-0.0565911
0	35	-0.0479887
0	36	-0.0417631
0	37	-0.0356558
0	38	-0.0283263
0	39	-0.0203174
0	40	-0.0159084
0	41	-0.0139053
0	42	-0.0125206
0	43	-0.0121836
0	44	-0.0123363
0	45	-0.00983014
0	46	-0.00724406
0	47	-0.00591227
0	48	-0.00587866
0	49	-0.00251909
0	50	0.00182912
0	51	0.00532792
0	52	0.00679876
0	53	0.00880944
0	54	0.0104562
0	55	0.00994719
0	56	0.00752833
0	57	0.00639055
0	58	0.00255005
0	59	0.000884336
0	60	-0.00194101
0	61	-0.00359677
0	62	-0.00567281
0	63	-0.00567752
0	0	0.216529
0	1	0.204711
0	2	0.19319
0	3	0.181603
0	4	0.168993
0	5	0.153713
0	6	0.140193
0	7	0.12695
0	8	0.111521
0	9	0.0966397
0	10	0.084468
0	11	0.0721226
0	12	0.0627505
0	13	0.0533065
0	14	0.0422027
0	15	0.0295868
0	16	0.0161873
0	17	0.00444848
0	18	-0.00665806
0	19	-0.0185814
0	20	-0.0294272
0	21	-0.0402877
0	22	-0.0510218
0	23	-0.062481
0	24	-0.069792
0	25	-0.0764458
0	26	-0.0809442
0	27	-0.0833504
